Deployment Name ,Store/Kitchen Name ,User Name ,Vendor Name ,Date,Transaction Number ,Invoice Number ,Batch Number ,PR Number ,PO Number ,Invoice Date , Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,MRP ,Unit Price ,Charges Name ,Amount ,Discount ,GST/IGST Rate ,GST/IGST Value ,CESS Rate ,CESS Value ,Other Taxes Rate ,Other Taxes Value ,Total Tax , Item Charges Amount ,Total ,Source ,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),23-12-2025,SE-285,00279021,-,-,CIGKII-PO-313,23-12-2025,RAW0000259,Penne Pasta Blanced (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PKT(500GM),0,55.8,-,279,0,5,13.95,-,-,-,-,13.95,0,292.95,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Zomato Hyperpure Pvt Ltd (DL),23-12-2025,SE-285,00279021,-,-,CIGKII-PO-313,23-12-2025,RAW0000249,Macaroni Pasta Blanced,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PKT(500GM),0,58.6,-,293,0,5,14.65,-,-,-,-,14.65,0,307.65,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW00000326,The Walnut Date Teacake (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS,0,55.45,-,277.25,0,5,13.86,-,-,-,-,13.86,0,291.11,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000274,Opera Pastry (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,300,GM,0,0.85,-,255,0,5,12.75,-,-,-,-,12.75,0,267.75,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,PCS..,0,50.13,-,250.65,0,18,45.12,-,-,-,-,45.12,0,295.77,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000275,Pista Butter Croissant (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,650,GM,0,0.76,-,494,0,5,24.7,-,-,-,-,24.7,0,518.7,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,18,PCS..,0,20.2,-,363.6,0,18,65.45,-,-,-,-,65.45,0,429.05,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000265,Sour Cream (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,600,GM,0,0.29,-,174,0,5,8.7,-,-,-,-,8.7,0,182.7,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000263,Roasted Veggies (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,500,GM,0,0.39,-,195,0,5,9.75,-,-,-,-,9.75,0,204.75,,
Coffee Island Beyond GK II,Coffee Island GK Main  Store,Neeraj Singh,Compass India Food Services Private Limited,23-12-2025,SE-284,23122025,-,-,CIGKII-PO-312,23-12-2025,RAW0000262,Refried Beans (CIB),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2000,GM,0,0.13,-,260,0,5,13,-,-,-,-,13,0,273,,
