Super Category ,Category Name,Item Name ,Has Expiry,Tax Rate,Purchase UOM,Base UOM,Conversion Factor
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,French Fries,no,5,PKT(2.5KG),GM,2500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,French Pain Au Chocolat,no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,French Toast Batter (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fresh Cream,yes,,LTR,ML,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fresh Cream (CIB),no,5,KG(1030GM),GM,1030
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fresh Paneer 1 Kg,no,,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Fried Chicken (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Fried Chicken Flaky Burger,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fried Onion (CIB),no,5,#N/A,#N/A,
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fried Paneer,no,18,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fried Paneer (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Fried Rice (CIB),no,5,KG,GM,1000
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Front Sheet False Cover,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Frozen Alphonso Mango Smoothie,yes,5,PCS(125GM),GM,125
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Frozen Avocado Smoothie,yes,5,PCS(100GM),GM,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Frozen Blueberry Blast Smoothie,yes,5,PCS(150GM),GM,150
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Frozen Pita Bread (RTC),no,,Pack (420g),GM,420
CAPEX,SMALLWARE,Fry Pan SS  Non Stick Tri Ply 28 CM,no,5,PCS,PCS,1
CAPEX,Indoor Furniture,Furniture,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GLASS TMZ 300 ML,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM 1000 Ml Bowl,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM 1000 Ml bowl Lid,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - BEVERAGES - STRAW,GM 12 MM Yellow Straw with Sleeve,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM 2 Ltr SS Pipe Jug,no,5,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM 500 ML Bowl,no,18,Piece,Piece,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - DESSERT - CUPS,GM Bakery Paper Cup 80GM,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Bar Spoon - 16 With Fork,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Baskety Digital Kitchen Timer,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,GM Beverage Cup Holder - for Delivery,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - DIP BOWL,GM Black Dip Bowl with Lid,no,18,PKT(100PC),PCS,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Black Pepper Sauce (Meal Bowl) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Blue Curacao Syrup 1000ML,yes,18,BTL(1LTR),ML,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Boiled Noodles for Hawker 500GM,yes,5,PKT(500GM),GM,500
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - TISSUE PAPER,GM Brown Paper Napkin with GM Logo,no,18,PKT(100PC),PCS,100
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Butter Chicken Momos (Maida) 540GM,yes,5,KG,GM,1000
CAPEX,BOH OTHER EQUIPMENT,GM CO2 Cylinder Cartridge,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Cantonese Sauce (Meal Bowl) 500GM,yes,5,PKT(500GM),GM,500
CAPEX,SMALLWARE,GM Chef Knife - No 8 Green,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Chef Knife - No 8 Red,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Chicken & Cheese Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Chicken (Meal Bowl) (Fried) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Chicken (Ramen) 480GM,yes,5,PKT(480GM),GM,480
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Chicken Chilli Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Chilli Ginger Soya Dip 250GM,yes,,PKT(250GM),GM,250
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Chilli Oil RTU 175GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Choco Lava Cake Mix 1000GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Classic Non-veg Momos 540 gm,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Classic Veg Momos 540 gm,yes,5,PKT(450GM),GM,450
RETAIL,RTD CARBONATED SOFT DRINK,GM Coke Can 300ML,yes,28,CASE(24PC) NEW,PCS,24
STORE CONSUMABLES,STATIONARY,GM Colourful Chalk Packet,yes,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,GM Common Aluminum Sealing Foil,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Crushed Peanut 250GM,yes,5,KG,GM,1000
RETAIL,RTD CARBONATED SOFT DRINK,GM Diet Coke 300ML,yes,28,CASE(24PC) NEW,PCS,24
CAPEX,SMALLWARE,GM Digital Thermometer DTM 902,no,18,PCS,PCS,1
CROCKERY & CUTLERY,CROCKERY,GM Dip Bowl - Black,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - BEVERAGES - CUPS,GM Double Wall Customized Hot Cup With Lid - 200ml,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Essel Small Stand With Black Board,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Fried Onion 250GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Fried Rice (Low GI) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Garlic Fried 250GM,yes,5,KG,GM,1000
CAPEX,SMALLWARE,GM Garnish Tray 6 Comp,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Glass Cloche Small Size,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Ice Cube Bucket - Aristo Lock N Fresh No 402,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Ice Tong - Crocodile,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Ice Tray - Aristo,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Kala Khatta Syrup 750ML,yes,5,BTL(750ML,ML,750
,RM FOOD - VEG INGREDIENTS,GM Kimchi 250GM,yes,5,PKT(480GM),GM,480
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Kimchi 250GM,yes,5,PKT(250GM),GM,250
RAW MATERIAL,RM FOOD - CONDIMENTS,GM Kimchi Sprinkle 300GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - CONDIMENTS,GM Korean Chilli Sprinkle 300GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Ladaki Peanut 500GM,yes,5,KG,GM,1000
CAPEX,SMALLWARE,GM Laddle 100 ML - No 6,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - GARNISHING,GM Lemon,no,5,KG,GM,1000
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,GM Logo Sticker for Snack Bowl,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Masala Lemonade Syrup 1000ML,yes,5,BTL(1LTR),ML,1000
RAW MATERIAL,RM BEVERAGES - GARNISHING,GM Mint,yes,5,KG,GM,1000
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM Momo Box Sleeve - 230GSM,no,12,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM Momo Box Tray With Silver Foiling & Dip Tray 230GSM,no,5,PCS,PCS,1
CROCKERY & CUTLERY,CROCKERY,GM Momo Serving Plate - Black,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Momo Soup (Thukpa) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Momo Soup (Thukpa) 500GM.,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - CONDIMENTS,GM Nepali Tomato Chilli 500GM,yes,5,KG,GM,1000
CAPEX,SMALLWARE,GM Nilkamal Serving Plastic Tray 12X16,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Nimbu Masala Syrup 750ML,yes,5,BTL(750ML,ML,750
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Orange Crush 1000ML,yes,5,BTL(1LTR),ML,1000
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Peach Garden Syrup 750ML,yes,5,BTL(1LTR),ML,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer (Meal Bowl) (Fried) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer Chilli Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer Makhani Momos (Maida)540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer Spring Onion Momos (Atta) 540GM,no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer Spring Onion Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Paneer Steak (Ramen) 480GM,yes,5,PKT(480GM),GM,480
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE CUTLERY - CUTLERY POUCH,GM Paper Pouch For Cutlery And Tissue with Logo,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Peg Measure- Conical,no,5,PCS,PCS,1
CAPEX,SMALLWARE,GM Plastic Chopping Board 12X18X0.8 - Red,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Plastic Funnel,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - BEVERAGES - CUPS,GM Plastic Glass 350ml With Pink Lid,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Plastic Measuring Scoops - Multiple in a Ring,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Plastic jar 500 ml,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Plsatic Chopping Board 12X18X0.8 - Green,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Potato Pops 1500GM,yes,,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Potato Wedges 2500GM,yes,5,KG,GM,1000
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,GM Printed Paper Carry Bag - Large 230GSM,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,GM Printed Paper Carry Bag - Small W/O Dori & Eyelet,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Ramen Vegetable 250GM,yes,5,PKT(250GM),GM,250
CAPEX,SMALLWARE,GM Rena Silicon Laddle- 30420,yes,18,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Bucket (10 Ltr) with Lid,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Mixing Bowl 8 - Rolex,no,5,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Sprinkler Bottle - Dragger With Handle,no,5,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Tea Spoon - Royal Baby,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Tea Strainer -No 4,no,5,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Tong 9 Green,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Tong 9 Red,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM SS Whisk - 9,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - CONDIMENTS,GM Schezwan Sprinkle 300GM,no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Schezwan Tofu Momos (Ragi) 540GM,yes,5,KG,GM,1000
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,GM Sealing Sticker 100/40mm,no,18,PCS,PCS,1
CROCKERY & CUTLERY,CROCKERY,GM Serving Bowl - Black,no,18,PCS,PCS,1
CAPEX,SMALLWARE,GM Small SS Laddle - No 1,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,GM Snack Box With Lid - 500ml,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - VEG INGREDIENTS,GM Soda (Fountain),no,,LTR,ML,1000
CROCKERY & CUTLERY,CROCKERY,GM Soup Bowl - Black,yes,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,GM Spicy Mango Syrup 750ML,yes,5,BTL(750ML,ML,983
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Spicy Schezwan Chicken Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Spicy Schezwan Chicken Momos (Ragi) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Spicy Shezwan 500GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Spring Onion 250GM,yes,5,KG,GM,1000
RETAIL,BOTTLED WATER,GM Sprite Can 300ML,yes,28,CASE(24PC) NEW,PCS,24
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Thai Spicy Chicken Momos (Atta) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,GM Thai Spicy Chicken Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Tofu (Meal Bowl) (Fried) 500GM,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Tofu (Ramen) 480GM,yes,5,PKT(480GM),GM,480
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Tom Yum 500GM,yes,5,PKT(500GM),GM,500
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - ACCESSORIES - STICKERS,GM V/NV Sticker 10/10mm,no,18,PCS,PCS,1
RETAIL,BOTTLED WATER,GM Vedica Water Bottle,yes,18,CASE(20PC),PCS,20
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Veg Darjeeling Momos (Maida) 540GM,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,GM Veggies for Hawker Noodles 250GM,yes,5,PKT(250GM),GM,250
CAPEX,SMALLWARE,GM Weight Scale - 10kg Acc 1 gm,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE CUTLERY - WOODEN SPOON,GM Wooden Chopstick,no,5,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE CUTLERY - WOODEN FORK,GM Wooden Fork,no,5,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE CUTLERY - WOODEN SPOON,GM Wooden Spoon,no,5,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/3),no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/6) 100 MM,no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/6) Lid,no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/6) X 150 MM,no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/9),no,18,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/9)  Lid,no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/9) X 100 MM,no,12,PCS,PCS,1
CAPEX,SMALLWARE,GN Pans (1/9) X 150 MM,no,12,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,GREASE TRAP,no,18,PCS,PCS,1
STORE CONSUMABLES,DECOR - LIVE PLANTS,Gamala - Planter,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Garlic Mushroom & Caramelized Onion Melt,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Gaucamole (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - Belgian Chocolate,no,5,BOX(5LTR/2.8KG),GM,2800
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - Dark Chocolate Sea Salt Caramel,no,5,BOX(5LTR/2.8KG),GM,2800
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - Espresso,no,5,BOX(5LTR/2.8KG),GM,2800
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - Mango Sorbet,no,5,BOX(5LTR/2.8KG),GM,2800
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - Vanilla,no,5,BOX(5LTR/2.8KG/2400GM),GM,2800
RAW MATERIAL,RM FOOD - ICE CREAMS,Gelato - White Chocolate,no,5,BOX(5LTR/2.8KG),GM,2800
CAPEX,BOH FOOD EQUIPMENT,Gelato Display Counter - DTF4 Premia,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Gelato Display Counter Wt Under Counter Freezer,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,Gelato Take Away Container 250 Ml With Lid,no,18,BOX(250PC),PCS,250
CAPEX,BOH FOOD EQUIPMENT,Gimme Mo Custom Unit - Gn Cold Bain Marie,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Glass Body Momo Steamer,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Glass Body Momo Steamer - DS-500H,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Glass Jar Stand,no,18,PCS,PCS,1
RETAIL,BOTTLED WATER,Glass Water Bottle - 750 ML,no,5,Cases (12 PC),PCS,12
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Global Blend Ethiopia 75 Gm Pack,yes,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Global Blend Kenya 75 Gm Pack,yes,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - POWDERS,Granita Powder - Peach,no,18,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Granita Powder - Pineapple Mango,no,18,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Granita Powder - Strawberry,no,18,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Grated Parmesan Cheese,no,18,PKT(100GM),GM,100
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Grease Trap On Wheels  Small,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Grease Trap with 2 Perforated Partition,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Green Chilli,no,,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Green Chilli (CIB),no,5,KG,GM,1000
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Green Color Dustbin Small With Paddle,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Green Lettuce,no,,PKT(200GM),GM,200
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Guacamole,no,18,PKT(500GM),GM,500
CAPEX,BOH DEAD FABRICATION EQUIPMENT,HAND DRYER,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,HANDWASH SINK,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,HK Cleaning,no,5,Piece,Piece,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,HRT - Paper Towel,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,HRT Dispenser (Autocut : non-electronic) (ABS Plastic Body),no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Ham Slice (CIB),no,5,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CONSUMABLES - TOILET PAPER/TISSUE PAPER/URINAL BALLS/URINAL PADS,Hand Gloves Surgical,no,12,PKT(100PC),PCS,100
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CONSUMABLES - TOILET PAPER/TISSUE PAPER/URINAL BALLS/URINAL PADS,Hand Gloves Transparent,no,18,PKT(100PC),PCS,100
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Hand Wash Sink With Tap - Wall Mounted - Knee Operated + 2 Side Splash,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Handwash Refillable Dispenser - Mini 600Ml,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Handwash Refillable Dispenser generic - Mini 600ml,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Hang Up Tool,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Hanging Backlight Cubes (Acrylic),no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Hanging System Clutch Wire,no,18,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Hard Disk Drive - 8 TB Data Centre,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Hario Manual Pour Over Drip Scale Black : Vstn-2000B,no,18,PCS,PCS,1
KITCHEN ACCESSORIES,COOKING ACCESSORIES,Hario V 60 Bleached Filter Paper-Size 02- 100Pcs : VCF-02-100W,no,5,PKT(100PCS),PCS,100
CAPEX,SMALLWARE,Hario V60-02 Ceramic Dripper White,no,12,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Hash Brown (Frozen) (CIB),no,5,PCS,PCS,1
RETAIL,RTE - SNACKS,Hazelnut Chocolate Shots - 40 Gms,yes,18,PCS,PCS,1
RETAIL,CONFECTIONARY,Hazelnut Hour Chocolate 55g,yes,5,PCS,PCS,1
CAPEX,FIRE FIGHTING SYSTEM,Heat Detector,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Herb Chicken (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Herb Chicken Open Puff Base,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Herb Infused Roasted Chicken Toastie,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,High Stools Type - 1,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,High Stools Type - 2,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,High Table (2100X400X1050Mm),no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,High Table (3400X700X1050Mm),no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Highlighter Yellow,no,18,PCS,PCS,1
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - FOOD - FOOD BOX,Hinged Round Container H-25ML,no,5,PKT(100PC),PCS,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Honey Twigs Sachet - 0.8Gm,yes,5,PKT(500PC),PCS,500
RETAIL,WINTER GARMENTS,Hoodie - L,no,5,PCS,PCS,1
RETAIL,WINTER GARMENTS,Hoodie - M,no,5,PCS,PCS,1
RETAIL,WINTER GARMENTS,Hoodie - S,no,5,PCS,PCS,1
RETAIL,WINTER GARMENTS,Hoodie - Xl,no,5,PCS,PCS,1
RETAIL,WINTER GARMENTS,Hoodie - Xxl,no,5,PCS,PCS,1
CAPEX,FIRE FIGHTING SYSTEM,Hooter,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Horeca Pack-Prasuma - Chicken Value Sausage,yes,5,KG,GM,1000
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Horizontal Gyser,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Hot Food Serving Tongs - Green (6),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Hot Food Serving Tongs - Red (6),no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,House Salad (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Hummus (CIB),no,5,KG,GM,1000
CAPEX,CCTV CAMERA & NETWORKING,IP WiFi Camera 2 MP,no,18,PCS,PCS,1
KITCHEN ACCESSORIES,COOKING ACCESSORIES,ISI Nitro Chargers (16) 2.4g/Unit,no,18,Box(16 PCS),PCS,16
CAPEX,SMALLWARE,ISI Nitro Whip (1L),no,18,PCS,PCS,1
