Outlet Name,Store Id,Bill Date,Business Date,Bill Number,KOT Number,Source,Tab Name,Super Category,Category,Item Code,Item Name,Bill Created Date,Bill Created Time,Void Date,Void Time,Void User,Bill Made By,Quantity,Rate,Amount,Comment,Type,Payment Mode
"Coffee Island GK II","10002","2025-09-01","2025-09-01","T1-8233","52","Mobile App","ONLINE","Quick Bites","Croissant Cookie & Muffin","212","French Butter Croissant","2025-09-01","06:13:20 PM","2025-09-01","06:47:42 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_ruth","1","190","190","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-08","2025-09-08","T1-8727","22","POS","DINE IN","Ready To Drink","Cold Brew","284","500 Ml Water Bottle","2025-09-08","03:57:00 PM","2025-09-08","04:33:46 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_yasmin","5","38.1","190.5","GUEST CANESLD","Bill Void","Cash",
"Coffee Island GK II","10002","2025-09-15","2025-09-15","T1-9239","33","POS","DELIVERY","Cold Beverages","Island Special-Cold","49","Freddo Cappuccino-Med","2025-09-15","05:30:33 PM","2025-09-15","05:52:18 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_yasmin","1","270.00015","270","wrong settalment","Bill Void","Other",
"Coffee Island GK II","10002","2025-09-15","2025-09-15","T1-9239","33","POS","DELIVERY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-15","05:30:33 PM","2025-09-15","05:52:18 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_yasmin","1","0","0","wrong settalment","Bill Void","Other",
"Coffee Island GK II","10002","2025-09-15","2025-09-15","T1-9239","33","POS","DELIVERY","Cold Beverages","Cold Brews","11","Islander Cold Coffee-Med","2025-09-15","05:30:33 PM","2025-09-15","05:52:18 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_yasmin","1","249.99975","250","wrong settalment","Bill Void","Other",
"Coffee Island GK II","10002","2025-09-15","2025-09-15","T1-9239","33","POS","DELIVERY","ADDON","Choice of Beans","235","Volcano Blend - (Default)","2025-09-15","05:30:33 PM","2025-09-15","05:52:18 PM","vitaxnova_cigk2_ansh","vitaxnova_cigk2_yasmin","1","0","0","wrong settalment","Bill Void","Other",
"Coffee Island GK II","10002","2025-09-16","2025-09-16","T1-9307","39","POS","DINE IN","Main Course","Hand Made Sandwiches","-","Garlic Mushroom & Caramelized Onion Melt","2025-09-16","08:10:15 PM","2025-09-16","08:48:33 PM","vitaxnova_cigk2_ruth","vitaxnova_cigk2_ruth","1","349.99965","350","NA item","Item Delete","-",
"Coffee Island GK II","10002","2025-09-20","2025-09-20","T1-9564","36","Zomato","DELIVERY","Cold Beverages","Cold Brews","10","Islander Cold Coffee-Lrg","2025-09-20","05:36:57 PM","2025-09-20","05:38:59 PM","vitaxnova_cigk2_ruth","vitaxnova_cigk2_ruth","1","270","270","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-20","2025-09-20","T1-9564","36","Zomato","DELIVERY","ADDON","Choice of Syrup","167","Salted Caramel Syrup @50","2025-09-20","05:36:57 PM","2025-09-20","05:38:59 PM","vitaxnova_cigk2_ruth","vitaxnova_cigk2_ruth","1","50","50","-","Bill Void","-",
"Coffee Island GK II","10002","2025-09-20","2025-09-20","T1-9564","36","Zomato","DELIVERY","ADDON","Choice of Beans","235","Volcano Blend (Default)","2025-09-20","05:36:57 PM","2025-09-20","05:38:59 PM","vitaxnova_cigk2_ruth","vitaxnova_cigk2_ruth","1","0","0","-","Bill Void","-",
